2856	craft	n	11559	0.92
2857	insight	n	11591	0.92
2858	terrorist	n	12169	0.87
2859	possess	v	11474	0.93
2860	tap	v	11279	0.94
2861	lie	n	11199	0.95
2862	extensive	j	11580	0.92
2863	episode	n	11070	0.96
2864	double	v	11195	0.95
2865	swim	v	11342	0.93
2866	fault	n	11116	0.95
2867	tire	v	11494	0.92
2868	loose	j	11299	0.94
2869	free	v	10898	0.97
2870	shortly	r	10864	0.97
2871	originally	r	10995	0.96
2872	considerable	j	11544	0.91
2873	prior	i	11746	0.90
2874	intellectual	j	11842	0.89
2875	mix	n	11247	0.94
2876	characterize	v	11937	0.88
2877	assault	n	11039	0.95
2878	relax	v	11202	0.94
2879	adventure	n	11031	0.95
2880	stair	n	12171	0.86
2881	external	j	12260	0.86
2882	proof	n	10775	0.97
2883	confident	j	10831	0.97
2884	headquarters	n	11135	0.94
2885	sudden	j	11370	0.92
2886	dirty	j	11112	0.94
2887	violation	n	11154	0.94
2888	tongue	n	11674	0.89
2889	license	n	10943	0.95
2890	hold	n	10984	0.95
2891	shelter	n	10891	0.96
2892	rub	v	11695	0.89
2893	controversy	n	11054	0.94
2894	entrance	n	11121	0.94
2895	favorite	n	11134	0.94
2896	practice	v	10858	0.96
2897	properly	r	10783	0.97
2898	defensive	j	11442	0.91
2899	fade	v	11373	0.92
2900	tragedy	n	11039	0.94
2901	net	n	10918	0.95
2902	funeral	n	11086	0.94
2903	profession	n	11469	0.91
2904	constitute	v	11945	0.87
2905	spot	v	11143	0.93
2906	alter	v	11106	0.94
2907	establishment	n	11355	0.91
2908	squeeze	v	11280	0.92
2909	imagination	n	10913	0.95
2910	mask	n	11196	0.93
2911	target	v	10960	0.95
2912	convert	v	10990	0.94
2913	comprehensive	j	11602	0.89
2914	prominent	j	10948	0.95
2915	presentation	n	11372	0.91
2916	regardless	r	11042	0.94
2917	easy	r	10790	0.96
2918	load	v	10736	0.96
2919	appeal	v	10745	0.96
2920	stable	j	10964	0.94
2921	introduction	n	11483	0.90
2922	pretend	v	11330	0.91
2923	not	c	11295	0.91
2924	elderly	j	10976	0.94
2925	representation	n	12063	0.85
2926	violate	v	10822	0.95
2927	split	v	10593	0.97
2928	deer	n	11665	0.88
2929	partnership	n	11115	0.92
2930	pollution	n	11396	0.90
2931	steady	j	10715	0.96
2932	emission	n	11688	0.88
2933	vital	j	10866	0.94
2934	neither	d	10587	0.97
2935	earnings	n	11324	0.90
2936	fate	n	10521	0.97
2937	oven	n	11454	0.89
2938	distinction	n	11383	0.90
2939	segment	n	10850	0.94
2940	poet	n	10840	0.94
2941	nowhere	r	10658	0.96
2942	mere	j	10778	0.95
2943	exciting	j	10595	0.96
2944	variation	n	11403	0.89
2945	comfort	n	10674	0.95
2946	radical	j	10924	0.93
2947	Irish	j	10833	0.94
2948	stress	v	10951	0.93
2949	honey	n	11009	0.92
2950	adapt	v	10987	0.93
2951	correspondent	n	12008	0.85
2952	pale	j	11598	0.88
2953	musician	n	10580	0.96
2954	significance	n	11520	0.88
2955	load	n	10869	0.93
2956	round	j	10771	0.94
2957	vessel	n	10920	0.93
2958	storage	n	10893	0.93
2959	flee	v	10508	0.96
2960	leather	n	11155	0.91
2961	mm-hmm	u	13755	0.73
2962	distribute	v	10747	0.94
2963	ill	j	10446	0.97
2964	evolution	n	11066	0.91
2965	shelf	n	10741	0.94
2966	tribe	n	10855	0.93
2967	can	n	10718	0.94
2968	grandfather	n	11003	0.91
2969	lawn	n	10815	0.93
2970	dining	n	10843	0.93
2971	buyer	n	10953	0.92
2972	council	n	10695	0.94
2973	wisdom	n	10561	0.95
2974	vulnerable	j	10397	0.96
2975	garlic	n	11449	0.87
2976	instance	n	10885	0.92
2977	capability	n	10906	0.92
2978	poetry	n	10671	0.94
2979	celebrity	n	10756	0.93
2980	gradually	r	10537	0.95
2981	stability	n	10901	0.91
2982	doubt	v	10352	0.96
2983	fantasy	n	10448	0.95
2984	scared	j	10752	0.92
2985	guide	v	10524	0.94
2986	plot	n	10484	0.95
2987	framework	n	11710	0.85
2988	gesture	n	10739	0.92
2989	ongoing	j	10721	0.93
2990	depending	i	10461	0.95
2991	psychology	n	11316	0.88
2992	counselor	n	12170	0.81
2993	since	r	10334	0.96
2994	witness	v	10178	0.97
2995	chapter	n	10579	0.94
2996	fellow	n	10339	0.96
2997	divorce	n	10322	0.96
2998	owe	v	10141	0.97
2999	pipe	n	10432	0.95
3000	athletic	j	10803	0.91
3001	slight	j	10500	0.94
3002	math	n	10430	0.95
3003	shade	n	10677	0.92
3004	tail	n	10663	0.92
3005	sustain	v	10550	0.93
3006	mount	v	10303	0.96
3007	obligation	n	10538	0.93
3008	angle	n	10456	0.94
3009	differ	v	11222	0.88
3010	palm	n	11014	0.89
3011	store	v	10446	0.94
3012	custom	n	10408	0.94
3013	economist	n	10625	0.92
3014	fifteen	m	10739	0.91
3015	celebration	n	10209	0.96
3016	soup	n	10571	0.93
3017	efficient	j	10452	0.94
3018	damage	v	10163	0.96
3019	composition	n	10961	0.89
3020	satisfy	v	10194	0.96
3021	briefly	r	10125	0.97
3022	pile	n	10594	0.92
3023	carbon	n	10799	0.90
3024	closer	j	9976	0.98
3025	consume	v	10308	0.95
3026	scheme	n	10428	0.93
3027	crack	n	10330	0.94
3028	frequency	n	11284	0.86
3029	tobacco	n	10600	0.92
3030	survivor	n	10317	0.94
3031	besides	r	10537	0.92
3032	in	c	9996	0.97
3033	psychologist	n	10698	0.91
3034	wealthy	j	10054	0.96
3035	galaxy	n	11159	0.87
3036	given	j	10622	0.91
3037	fund	v	10218	0.95
3038	limitation	n	11038	0.88
3039	trace	v	10033	0.96
3040	appointment	n	9993	0.97
3041	preference	n	10833	0.89
3042	explosion	n	10148	0.95
3043	meter	n	10246	0.94
3044	arrest	n	10250	0.94
3045	incredible	j	10342	0.93
3046	publicly	r	10169	0.95
3047	fighter	n	10306	0.94
3048	rapid	j	10427	0.92
3049	hunter	n	10839	0.89
3050	admission	n	10356	0.93
3051	ski	n	11656	0.83
3052	educate	v	10171	0.95
3053	painful	j	9896	0.97
3054	aide	n	10335	0.93
3055	friendship	n	10130	0.95
3056	infant	n	10205	0.94
3057	fifty	m	10524	0.91
3058	calculate	v	10485	0.92
3059	tendency	n	10642	0.90
3060	rid	v	10104	0.95
3061	porch	n	10894	0.88
3062	uniform	n	10193	0.94
3063	scholarship	n	10305	0.93
3064	formation	n	10553	0.91
3065	reservation	n	10215	0.94
3066	efficiency	n	10579	0.91
3067	waste	v	9956	0.96
3068	qualify	v	10090	0.95
3069	mall	n	10189	0.94
3070	derive	v	10913	0.87
3071	scandal	n	10403	0.92
3072	PC	n	11072	0.86
3073	helpful	j	10120	0.94
3074	impress	v	9896	0.96
3075	heel	n	10288	0.93
3076	humor	n	9829	0.97
3077	resemble	v	10050	0.95
3078	fabric	n	10320	0.92
3079	privacy	n	9956	0.96
3080	surprise	v	10023	0.95
3081	contest	n	10002	0.95
3082	proportion	n	10521	0.90
3083	guideline	n	10303	0.92
3084	rifle	n	10204	0.93
3085	conviction	n	9834	0.96
3086	maintenance	n	10167	0.93
3087	trick	n	10041	0.94
3088	examination	n	10722	0.88
3089	organic	j	10572	0.89
3090	tent	n	10110	0.94
3091	publisher	n	10282	0.92
3092	French	n	9845	0.96
3093	strengthen	v	10159	0.93
3094	proposed	j	10288	0.92
3095	myth	n	10161	0.93
3096	sophisticated	j	9886	0.95
3097	cow	n	10032	0.94
3098	etc	r	10112	0.93
3099	standing	n	9691	0.97
3100	asleep	j	10684	0.88
3101	tennis	n	9985	0.94
3102	nerve	n	9933	0.94
3103	barrel	n	9951	0.94
3104	membership	n	10273	0.91
3105	menu	n	10238	0.92
3106	bombing	n	10462	0.90
3107	ratio	n	10457	0.90
3108	purchase	n	10001	0.94
3109	controversial	j	9918	0.94
3110	desperate	j	9795	0.96
3111	rate	v	10244	0.91
3112	lifestyle	n	9904	0.94
3113	loud	j	10324	0.90
3114	glove	n	10218	0.91
3115	suspect	n	10204	0.91
3116	narrative	n	10954	0.85
3117	photographer	n	9739	0.96
3118	sufficient	j	10275	0.91
3119	helicopter	n	9986	0.93
3120	modest	j	9746	0.96
3121	Catholic	n	9955	0.94
3122	provider	n	10196	0.91
3123	agricultural	j	10535	0.88
3124	delay	n	9868	0.94
3125	explode	v	9821	0.95
3126	scope	n	10115	0.92
3127	stroke	n	9891	0.94
3128	handful	n	9735	0.95
3129	punishment	n	9986	0.93
3130	badly	r	9652	0.96
3131	curious	j	9738	0.95
3132	horizon	n	9857	0.94
3133	prompt	v	9741	0.95
3134	girlfriend	n	9832	0.94
3135	downtown	j	10172	0.91
3136	request	v	9619	0.96
3137	flavor	n	10223	0.91
3138	cholesterol	n	10641	0.87
3139	absorb	v	9762	0.95
3140	adjustment	n	10309	0.90
3141	taxpayer	n	10113	0.91
3142	eager	j	9627	0.96
3143	principal	n	9920	0.93
3144	detailed	j	10006	0.92
3145	motivation	n	10566	0.87
3146	restriction	n	9928	0.93
3147	assignment	n	9874	0.93
3148	across	r	9825	0.94
3149	workshop	n	9934	0.93
3150	Palestinian	n	10484	0.88
3151	laboratory	n	9972	0.92
3152	differently	r	9565	0.96
3153	auto	n	10006	0.92
3154	romantic	j	9561	0.96
3155	cotton	n	9734	0.94
3156	sue	v	9797	0.94
3157	motor	n	9977	0.92
3158	overlook	v	9553	0.96
3159	float	v	9982	0.92
3160	undergo	v	9826	0.93
3161	demonstration	n	9729	0.94
3162	sequence	n	10041	0.91
3163	jet	n	9690	0.95
3164	orange	j	9755	0.94
3165	consumption	n	10162	0.90
3166	assert	v	10125	0.90
3167	blade	n	10394	0.88
3168	medication	n	9789	0.93
3169	temporary	j	9465	0.96
3170	print	v	9508	0.96
3171	cabin	n	9955	0.92
3172	bite	v	9982	0.91
3173	relative	j	10283	0.89
3174	edition	n	9638	0.95
3175	yours	p	10007	0.91
3176	valley	n	9708	0.94
3177	pitch	n	9586	0.95
3178	pine	n	9824	0.93
3179	brilliant	j	9493	0.96
3180	versus	i	10007	0.91
3181	manufacturing	n	9822	0.92
3182	risk	v	9285	0.98
3183	complex	n	9573	0.95
3184	chef	n	10131	0.89
3185	absolute	j	9622	0.94
3186	Christian	n	9751	0.93
3187	discrimination	n	9872	0.92
3188	offensive	j	9902	0.91
3189	German	n	9586	0.94
3190	suit	v	9477	0.95
3191	boom	n	9457	0.96
3192	appoint	v	9541	0.95
3193	register	v	9389	0.96
3194	dominant	j	10143	0.89
3195	heritage	n	9670	0.93
3196	God	n	9694	0.93
3197	successfully	r	9728	0.93
3198	terrorist	j	10390	0.87
3199	shit	n	11047	0.82
3200	lemon	n	10095	0.89
3201	sense	v	9697	0.93
3202	hungry	j	9653	0.93
3203	dry	v	9678	0.93
3204	wander	v	9822	0.92
3205	submit	v	9507	0.95
3206	naked	j	9897	0.91
3207	economics	n	9758	0.92
3208	anticipate	v	9345	0.96
3209	nut	n	9605	0.94
3210	legacy	n	9461	0.95
3211	extension	n	9672	0.93
3212	shrug	v	10689	0.84
3213	fly	n	9689	0.93
3214	battery	n	9793	0.92
3215	arrival	n	9302	0.97
3216	legitimate	j	9543	0.94
3217	orientation	n	10613	0.85
3218	inflation	n	9758	0.92
3219	cope	v	9952	0.90
3220	flame	n	9716	0.92
3221	cluster	n	9821	0.91
3222	dependent	j	10029	0.89
3223	wound	n	9404	0.95
3224	host	v	9750	0.92
3225	shower	n	9624	0.93
3226	depict	v	9721	0.92
3227	institutional	j	10397	0.86
3228	operating	n	9480	0.94
3229	garage	n	9573	0.93
3230	flesh	n	9867	0.90
3231	operator	n	9351	0.95
3232	instructor	n	9912	0.90
3233	collapse	v	9163	0.97
3234	furthermore	r	10349	0.86
3235	borrow	v	9150	0.97
3236	mortgage	n	10022	0.89
3237	comedy	n	9596	0.93
3238	sanction	n	10163	0.87
3239	twelve	m	9638	0.92
3240	civilian	j	9684	0.92
3241	weekly	j	9297	0.95
3242	habitat	n	9665	0.92
3243	grain	n	9520	0.93
3244	brush	v	9806	0.90
3245	consciousness	n	9758	0.91
3246	devote	v	9326	0.95
3247	crack	v	9334	0.95
3248	measurement	n	10187	0.87
3249	province	n	9491	0.93
3250	ease	v	9247	0.95
3251	seize	v	9106	0.97
3252	ethics	n	9561	0.92
3253	nomination	n	9698	0.91
3254	permission	n	9298	0.95
3255	wise	j	9101	0.97
3256	summit	n	9628	0.91
3257	actress	n	9448	0.93
3258	gifted	j	10941	0.80
3259	acid	n	9772	0.90
3260	odds	n	9094	0.96
3261	frustration	n	9005	0.97
3262	medium	n	9523	0.92
3263	function	v	9570	0.91
3264	physically	r	9039	0.97
3265	shore	n	9191	0.95
3266	repeatedly	r	9059	0.96
3267	distinguish	v	9664	0.90
3268	lung	n	9206	0.95
3269	firm	j	9036	0.97
3270	artistic	j	9423	0.93
3271	correct	v	8988	0.97
3272	grant	n	9372	0.93
3273	running	j	9271	0.94
3274	discourse	n	10560	0.83
3275	distinct	j	9682	0.90
3276	basket	n	9316	0.94
3277	ah	u	9788	0.89
3278	fighting	n	9274	0.94
3279	impressive	j	9100	0.95
3280	competitor	n	9377	0.93
3281	powder	n	9639	0.90
3282	worried	j	9215	0.94
3283	ugly	j	9267	0.94
3284	portray	v	9202	0.94
3285	moderate	j	9220	0.94
3286	persuade	v	8998	0.96
3287	ghost	n	9564	0.91
3288	subsequent	j	9796	0.89
3289	continued	j	9402	0.92
3290	cookie	n	9480	0.91
3291	cooking	n	9403	0.92
3292	carrier	n	9251	0.93
3293	frequent	j	9267	0.93
3294	ban	v	9226	0.94
3295	swing	n	9214	0.94
3296	orange	n	9219	0.94
3297	awful	j	9300	0.93
3298	admire	v	9016	0.96
3299	pet	n	9118	0.95
3300	miracle	n	8981	0.96
3301	rhythm	n	9010	0.96
3302	exceed	v	9362	0.92
3303	widespread	j	9319	0.93
3304	killing	n	9109	0.95
3305	lovely	j	9327	0.92
3306	sin	n	9048	0.95
3307	script	n	8924	0.96
3308	charity	n	9054	0.95
3309	tactic	n	8993	0.96
3310	identification	n	9793	0.88
3311	transformation	n	9561	0.90
3312	everyday	j	9065	0.95
3313	crash	v	9101	0.94
3314	headline	n	9272	0.92
3315	venture	n	9278	0.92
3316	invasion	n	9412	0.91
3317	military	n	9288	0.92
3318	adequate	j	9406	0.91
3319	nonetheless	r	9168	0.93
3320	piano	n	8968	0.95
3321	intensity	n	9238	0.92
3322	grocery	n	9017	0.95
3323	quarterback	n	10014	0.85
3324	exhibit	v	9459	0.90
3325	high	r	8771	0.97
3326	mouse	n	9449	0.90
3327	blanket	n	9385	0.91
3328	principal	j	9218	0.92
3329	margin	n	8994	0.95
3330	rope	n	9300	0.91
3331	concrete	j	8871	0.96
3332	prescription	n	9169	0.93
3333	African-American	j	9121	0.93
3334	chase	v	8980	0.95
3335	document	v	9274	0.91
3336	recruit	v	9028	0.94
3337	brick	n	9069	0.93
3338	patch	n	9155	0.92
3339	consensus	n	9250	0.91
3340	horror	n	8875	0.95
3341	recording	n	8866	0.95
3342	changing	j	9055	0.93
3343	colonial	j	9628	0.88
3344	painter	n	9153	0.92
3345	pie	n	9019	0.94
3346	courage	n	8720	0.97
3347	sake	n	8954	0.94
3348	defeat	v	8945	0.94
3349	gaze	n	9852	0.86
3350	pregnancy	n	8944	0.94
3351	reinforce	v	9345	0.90
3352	swear	v	9181	0.92
3353	clue	n	8732	0.97
3354	win	n	9584	0.88
3355	slice	n	9337	0.90
3356	occupation	n	9115	0.92
3357	confusion	n	8751	0.96
3358	coal	n	8928	0.94
3359	dear	j	9151	0.92
3360	sacred	j	9018	0.93
3361	criminal	n	8854	0.95
3362	formula	n	8965	0.94
3363	exact	j	8643	0.97
3364	collective	j	9384	0.89
3365	square	n	8906	0.94
3366	cognitive	j	10166	0.83
3367	uncle	n	9355	0.90
3368	attribute	v	9228	0.91
3369	captain	n	9087	0.92
3370	dare	v	9033	0.93
3371	sigh	v	10099	0.83
3372	homeless	j	9149	0.92
3373	okay	j	9499	0.88
3374	cool	v	8980	0.93
3375	soccer	n	9212	0.91
3376	gallery	n	8963	0.93
3377	tunnel	n	9024	0.93
3378	defendant	n	9230	0.91
3379	fitness	n	9261	0.90
3380	grave	n	8868	0.94
3381	lap	n	9260	0.90
3382	toe	n	9047	0.92
3383	container	n	8956	0.93
3384	virtue	n	9111	0.91
3385	abroad	r	8788	0.95
3386	dramatically	r	8712	0.95
3387	architect	n	8969	0.93
3388	makeup	n	8916	0.93
3389	inquiry	n	9136	0.91
3390	rose	n	8988	0.92
3391	surprisingly	r	8704	0.95
3392	highlight	v	9119	0.91
3393	decrease	v	9291	0.89
3394	indication	n	8715	0.95
3395	favor	n	8530	0.97
3396	rail	n	8826	0.93
3397	anniversary	n	8676	0.95
3398	couch	n	9209	0.89
3399	alliance	n	8948	0.92
3400	hypothesis	n	9890	0.83
3401	boyfriend	n	8755	0.94
3402	compose	v	8866	0.93
3403	peer	v	9099	0.90
3404	mess	n	8745	0.94
3405	rank	v	8879	0.92
3406	legend	n	8660	0.95
3407	regulate	v	8856	0.93
3408	shine	v	8984	0.91
3409	adolescent	n	10568	0.78
3410	norm	n	9360	0.88
3411	upset	v	8570	0.96
3412	remark	n	8453	0.97
3413	resign	v	8867	0.92
3414	related	j	9227	0.89
3415	reward	n	8662	0.94
3416	gentle	j	8766	0.93
3417	organ	n	8596	0.95
3418	concerning	i	9329	0.88
3419	lightly	r	8893	0.92
3420	laughter	n	9019	0.90
3421	invent	v	8461	0.96
3422	counseling	n	9303	0.88
3423	fit	j	8550	0.95
3424	receiver	n	8882	0.92
3425	tight	r	8980	0.91
3426	northwest	n	8650	0.94
3427	ritual	n	8883	0.92
3428	insect	n	8814	0.92
3429	salmon	n	8860	0.92
3430	interrupt	v	8757	0.93
3431	trading	n	8787	0.93
3432	concern	v	8702	0.93
3433	superior	j	8632	0.94
3434	magic	j	8506	0.95
3435	combat	n	8675	0.94
3436	surgeon	n	8519	0.95
3437	stem	n	8963	0.90
3438	acceptable	j	8723	0.93
3439	rape	n	8790	0.92
3440	physics	n	9184	0.88
3441	counsel	n	9387	0.86
3442	brush	n	8821	0.92
3443	hunt	v	8812	0.92
3444	jeans	n	8851	0.91
3445	continuous	j	8996	0.90
3446	log	n	8606	0.94
3447	echo	v	8477	0.95
3448	pill	n	8537	0.94
3449	excited	j	8491	0.95
3450	sculpture	n	8659	0.93
3451	compound	n	8573	0.94
3452	flour	n	9103	0.88
3453	bare	j	8943	0.90
3454	integrate	v	9060	0.89
3455	presidency	n	8814	0.91
3456	rent	v	8446	0.95
3457	slope	n	8573	0.94
3458	subtle	j	8442	0.95
3459	greatly	r	8648	0.93
3460	bishop	n	8639	0.93
3461	serving	n	9453	0.85
3462	delay	v	8333	0.96
3463	drinking	n	8446	0.95
3464	collapse	n	8397	0.95
3465	cry	n	8648	0.93
3466	acceptance	n	8870	0.90
3467	pump	n	8617	0.93
3468	shop	v	8509	0.94
3469	candy	n	8633	0.93
3470	evil	n	8391	0.95
3471	pleased	j	8502	0.94
3472	final	n	8964	0.89
3473	finance	v	8571	0.93
3474	medal	n	8991	0.89
3475	beg	v	8542	0.93
3476	sponsor	v	8542	0.93
3477	ethical	j	9018	0.88
3478	secondary	j	9121	0.87
3479	export	n	9013	0.88
3480	experimental	j	9019	0.88
3481	slam	v	9076	0.88
3482	civilization	n	8557	0.93
3483	melt	v	8533	0.93
3484	midnight	n	8440	0.94
3485	curve	n	8397	0.95
3486	net	j	8563	0.93
3487	integrity	n	8463	0.94
3488	entitle	v	8381	0.95
3489	evident	j	8753	0.91
3490	park	v	8650	0.92
3491	essence	n	8388	0.94
3492	logic	n	8646	0.92
3493	exclude	v	8780	0.90
3494	harsh	j	8092	0.98
3495	suburban	j	8471	0.93
3496	closet	n	8597	0.92
3497	corridor	n	8842	0.89
3498	greet	v	8367	0.94
3499	interior	n	8370	0.94
3500	favor	i	8357	0.94
3501	pitcher	n	8835	0.89
3502	retail	j	8600	0.92
3503	murder	v	8462	0.93
3504	snake	n	8523	0.93
3505	pitch	v	8628	0.91
3506	march	v	8267	0.95
3507	excuse	v	8722	0.90
3508	cross	n	8207	0.96
3509	cold	n	8527	0.92
3510	weakness	n	8275	0.95
3511	pig	n	8307	0.95
3512	classical	j	8475	0.93
3513	estimated	j	8464	0.93
3514	T-shirt	n	8386	0.94
3515	online	r	8729	0.90
3516	unemployment	n	8471	0.93
3517	fold	v	8630	0.91
3518	pop	n	8316	0.94
3519	patient	j	8504	0.92
3520	daily	r	8405	0.93
3521	reverse	v	8154	0.96
3522	rumor	n	8166	0.96
3523	missing	j	8232	0.95
3524	flash	v	8815	0.89
3525	humanity	n	8259	0.95
3526	correlation	n	9584	0.82
3527	developer	n	8671	0.90
3528	reliable	j	8302	0.94
3529	beef	n	8416	0.93
3530	excitement	n	8160	0.96
3531	Roman	j	8299	0.94
3532	stretch	n	8285	0.94
3533	architecture	n	8449	0.92
3534	administrative	j	8895	0.88
3535	occasional	j	8162	0.95
3536	elbow	n	8536	0.91
3537	deadly	j	8196	0.95
3538	Muslim	n	8498	0.91
3539	Hispanic	j	8690	0.89
3540	allegation	n	8675	0.89
3541	tip	v	8300	0.93
3542	confuse	v	8045	0.96
3543	airplane	n	8254	0.94
3544	monthly	j	8335	0.93
3545	duck	n	8335	0.93
3546	Korean	j	8441	0.92
3547	dose	n	8291	0.93
3548	initiate	v	8630	0.90
3549	plead	v	8140	0.95
3550	lecture	n	8278	0.93
3551	van	n	8364	0.92
3552	sixth	m	8170	0.94
3553	bay	n	8209	0.94
3554	mainstream	j	8170	0.94
3555	sandwich	n	8298	0.93
3556	implementation	n	9293	0.83
3557	suburb	n	8249	0.93
3558	unlike	j	8103	0.95
3559	trunk	n	8400	0.92
3560	motivate	v	8324	0.92
3561	swallow	v	8583	0.90
3562	longtime	j	8439	0.91
3563	render	v	8288	0.93
3564	trap	v	8030	0.96
3565	restrict	v	8340	0.92
3566	cloth	n	8287	0.93
3567	seemingly	r	8010	0.96
3568	legislative	j	8384	0.91
3569	effectiveness	n	8889	0.86
3570	lens	n	8313	0.92
3571	enforce	v	8162	0.94
3572	reach	n	7982	0.96
3573	companion	n	8136	0.94
3574	lend	v	7961	0.96
3575	plain	j	8015	0.95
3576	inspector	n	8652	0.88
3577	fraud	n	8176	0.93
3578	contend	v	8249	0.93
3579	strict	j	8013	0.95
3580	array	n	8167	0.93
3581	frankly	r	8620	0.88
3582	nail	n	8255	0.92
3583	assemble	v	7996	0.95
3584	rat	n	8177	0.93
3585	hallway	n	8717	0.87
3586	burst	v	8393	0.91
3587	inevitable	j	7889	0.96
3588	cave	n	8261	0.92
3589	speed	v	7936	0.96
3590	southwest	n	8190	0.93
3591	monster	n	8164	0.93
3592	protest	v	7871	0.96
3593	unexpected	j	7829	0.97
3594	facilitate	v	8946	0.85
3595	obstacle	n	8075	0.94
3596	encounter	n	8073	0.94
3597	overwhelming	j	7831	0.97
3598	rip	v	8164	0.93
3599	herb	n	8279	0.91
3600	crystal	n	8035	0.94
3601	integration	n	8847	0.85
3602	recession	n	8809	0.86
3603	wish	n	7789	0.97
3604	motive	n	8029	0.94
3605	top	v	8162	0.92
3606	bitter	j	8445	0.89
3607	written	j	8371	0.90
3608	flood	n	7986	0.94
3609	pen	n	8117	0.93
3610	label	v	7969	0.95
3611	ownership	n	8177	0.92
3612	nightmare	n	7895	0.95
3613	notice	n	7762	0.97
3614	inspection	n	8128	0.93
3615	supervisor	n	8049	0.93
3616	arena	n	8008	0.94
3617	consult	v	7778	0.96
3618	laugh	n	8164	0.92
3619	possession	n	7828	0.96
3620	diagnosis	n	8454	0.89
3621	forgive	v	8003	0.93
3622	consistently	r	8104	0.92
3623	warm	v	7973	0.94
3624	basement	n	7988	0.94
3625	drift	v	8311	0.90
3626	project	v	7871	0.95
3627	drain	v	8123	0.92
3628	last	r	8415	0.89
3629	maximum	j	8075	0.92
3630	announcement	n	7863	0.95
3631	prosecution	n	8941	0.83
3632	questionnaire	n	9123	0.82
3633	warrior	n	7975	0.93
3634	prediction	n	7996	0.93
3635	hurry	v	8723	0.85
3636	mud	n	8026	0.93
3637	bacteria	n	8256	0.90
3638	privilege	n	7923	0.94
3639	infrastructure	n	7961	0.93
3640	outdoor	j	8101	0.92
3641	medium	j	8586	0.87
3642	temple	n	7949	0.93
3643	broadcast	n	8130	0.91
3644	suck	v	8204	0.91
3645	and/or	c	8481	0.88
3646	random	j	7818	0.95
3647	past	r	7921	0.94
3648	leap	v	8376	0.89
3649	curtain	n	8204	0.90
3650	monitor	n	7879	0.94
3651	wrist	n	8250	0.90
3652	re	i	15773	0.47
3653	pond	n	7971	0.93
3654	domain	n	8641	0.86
3655	guilt	n	7746	0.96
3656	cattle	n	7827	0.95
3657	subject	i	8087	0.91
3658	playoff	n	8803	0.84
3659	weird	j	8175	0.90
3660	minimum	j	8011	0.92
3661	walking	n	7847	0.94
3662	fiscal	j	8005	0.92
3663	dump	v	7689	0.96
3664	skirt	n	8167	0.90
3665	database	n	8094	0.91
3666	hence	r	8468	0.87
3667	uncomfortable	j	7667	0.96
3668	aim	n	7973	0.92
3669	execute	v	7671	0.96
3670	limb	n	8018	0.92
3671	ideology	n	8485	0.87
3672	average	v	8106	0.91
3673	tune	v	7934	0.93
3674	continuing	j	7845	0.94
3675	welcome	j	7798	0.94
3676	railroad	n	7796	0.94
3677	endure	v	7586	0.97
3678	harm	n	7619	0.96
3679	radiation	n	7912	0.93
3680	horn	n	7813	0.94
3681	chronic	j	8036	0.91
3682	peaceful	j	7704	0.95
3683	replacement	n	7741	0.94
3684	innovation	n	8099	0.90
3685	guitar	n	7712	0.95
3686	strain	n	7713	0.95
3687	behave	v	7546	0.97
3688	administer	v	8135	0.90
3689	simultaneously	r	7960	0.92
3690	dancer	n	7664	0.95
3691	pad	n	7846	0.93
3692	transmission	n	7829	0.93
3693	trigger	v	7630	0.95
3694	amendment	n	8132	0.89
3695	guard	v	7659	0.95
3696	await	v	7550	0.96
3697	retired	j	7869	0.92
3698	spill	v	7798	0.93
3699	grateful	j	7597	0.96
3700	grace	n	7634	0.95
3701	colony	n	7822	0.93
3702	adoption	n	7986	0.91
3703	virtual	j	7776	0.93
3704	response	i	7868	0.92
3705	slide	n	7780	0.93
3706	convict	v	7940	0.91
3707	indigenous	j	8785	0.82
3708	closed	j	7500	0.97
3709	civilian	n	7889	0.92
3710	towel	n	7978	0.91
3711	particle	n	7925	0.91
3712	glance	n	8122	0.89
3713	modify	v	8997	0.80
3714	prize	n	7519	0.96
3715	award	v	7666	0.94
3716	landing	n	7646	0.94
3717	blue	n	7671	0.94
3718	conduct	n	7821	0.92
3719	boost	v	7863	0.92
3720	bat	n	7694	0.94
3721	alarm	n	7631	0.94
3722	grip	n	7724	0.93
3723	festival	n	7775	0.92
3724	sweat	n	8036	0.89
3725	undermine	v	7762	0.92
3726	outer	j	7618	0.94
3727	freshman	n	7849	0.91
3728	European	n	7688	0.93
3729	drunk	j	7890	0.91
3730	survey	v	7556	0.95
3731	research	v	7618	0.94
3732	separation	n	7760	0.92
3733	traditionally	r	7717	0.93
3734	ballot	n	9217	0.78
3735	stuff	v	7687	0.93
3736	southeast	n	7589	0.94
3737	intelligent	j	7373	0.97
3738	wherever	r	7382	0.97
3739	govern	v	7668	0.93
3740	driving	j	7438	0.96
3741	rhetoric	n	7765	0.92
3742	convinced	j	7389	0.97
3743	vitamin	n	8245	0.86
3744	enthusiasm	n	7368	0.97
3745	accommodate	v	7571	0.94
3746	wilderness	n	7916	0.90
3747	praise	v	7379	0.96
3748	nearby	r	7545	0.94
3749	injure	v	7574	0.94
3750	endless	j	7458	0.95
3751	pause	n	8140	0.87
3752	mandate	n	7704	0.92
3753	excuse	n	7388	0.96
3754	respectively	r	8223	0.86
